symbol,datetime,open,high,low,close,volume
AAPL,2018-11-15 22:00:00,47.625,48.742375,47.365,48.3825,147713012
AAPL,2018-11-18 22:00:00,47.5,47.675,46.2475,46.465,167683488
AAPL,2018-11-19 22:00:00,44.5925,45.3675,43.8775,44.245,271300988
AAPL,2018-11-20 22:00:00,44.9325,45.0675,44.1375,44.195,124496840
AAPL,2018-11-22 22:00:00,43.735,44.14875,43.025,43.0725,94495888
AAPL,2018-11-25 22:00:00,43.56,43.7375,42.565,43.655,179994080
AAPL,2018-11-26 22:00:00,42.8775,43.6925,42.72,43.56,165549508
AAPL,2018-11-27 22:00:00,44.1825,45.3225,43.7325,45.235,184250156
AAPL,2018-11-28 22:00:00,45.665,45.7,44.425,44.8875,167079968
AAPL,2018-11-29 22:00:00,45.0725,45.0825,44.2575,44.645,158126196
AAPL,2018-12-02 22:00:00,46.115,46.235,45.3025,46.205,163192008
AAPL,2018-12-03 22:00:00,45.2375,45.597475,44.0675,44.1725,165377128
AAPL,2018-12-05 22:00:00,42.94,43.695,42.605,43.68,172393640
AAPL,2018-12-06 22:00:00,43.3725,43.6225,42.075,42.1225,169126524
AAPL,2018-12-09 22:00:00,41.25,42.5225,40.8325,42.4,248103976
AAPL,2018-12-10 22:00:00,42.915,42.9475,41.75,42.1575,189126660
AAPL,2018-12-11 22:00:00,42.6,42.98,42.255,42.275,142510696
AAPL,2018-12-12 22:00:00,42.6225,43.1425,42.3875,42.7375,127591308
AAPL,2018-12-13 22:00:00,42.25,42.27,41.32,41.37,162814840
AAPL,2018-12-16 22:00:00,41.3625,42.0875,40.6825,40.985,177151688
AAPL,2018-12-17 22:00:00,41.345,41.8825,41.0975,41.5175,135366072
AAPL,2018-12-18 22:00:00,41.5,41.8625,39.7725,40.2225,196189188
AAPL,2018-12-19 22:00:00,40.1,40.5275,38.825,39.2075,259091840
AAPL,2018-12-20 22:00:00,39.215,39.54,37.4075,37.6825,382977536
AAPL,2018-12-23 22:00:00,37.0375,37.8875,36.6475,36.7075,148676928
AAPL,2018-12-25 22:00:00,37.075,39.3075,36.68,39.2925,234330176
AAPL,2018-12-26 22:00:00,38.96,39.1925,37.5175,39.0375,212468260
AAPL,2018-12-27 22:00:00,39.375,39.63,38.6375,39.0575,169165696
AAPL,2018-12-30 22:00:00,39.6325,39.84,39.12,39.435,140013864
AAPL,2019-01-01 22:00:00,38.7225,39.7125,38.5575,39.48,148158948
AAPL,2019-01-02 22:00:00,35.995,36.43,35.5,35.5475,365248780
AAPL,2019-01-03 22:00:00,36.1325,37.137475,35.95,37.065,234428280
AAPL,2019-01-06 22:00:00,37.175,37.2075,36.475,36.9825,219111056
AAPL,2019-01-07 22:00:00,37.39,37.955,37.13,37.6875,164101256
AAPL,2019-01-08 22:00:00,37.8225,38.6325,37.4075,38.3275,180396324
AAPL,2019-01-09 22:00:00,38.125,38.4925,37.715,38.45,143122680
AAPL,2019-01-10 22:00:00,38.22,38.425,37.8775,38.0725,108092964
AAPL,2019-01-13 22:00:00,37.7125,37.8175,37.305,37.5,129756744
AAPL,2019-01-14 22:00:00,37.5675,38.3475,37.5125,38.2675,114841296
AAPL,2019-01-15 22:00:00,38.27,38.97,38.25,38.735,122278824
AAPL,2019-01-16 22:00:00,38.55,39.415,38.315,38.965,119284640
AAPL,2019-01-17 22:00:00,39.375,39.47,38.99515,39.205,135004092
AAPL,2019-01-21 22:00:00,39.1025,39.1825,38.155,38.325,121575880
AAPL,2019-01-22 22:00:00,38.5375,38.785,37.925,38.48,92522280
AAPL,2019-01-23 22:00:00,38.5275,38.62,37.935,38.175,101766196
AAPL,2019-01-24 22:00:00,38.87,39.5325,38.58,39.44,134191572
AAPL,2019-01-27 22:00:00,38.9475,39.0825,38.415,39.075,104768232
AAPL,2019-01-28 22:00:00,39.0625,39.5325,38.5275,38.67,166348956
AAPL,2019-01-29 22:00:00,40.8125,41.5375,40.0575,41.3125,244439120
AAPL,2019-01-30 22:00:00,41.5275,42.25,41.14,41.61,162958596
AAPL,2019-01-31 22:00:00,41.74,42.245,41.4825,41.63,130672552
AAPL,2019-02-03 22:00:00,41.8525,42.91375,41.82,42.8125,125982328
AAPL,2019-02-04 22:00:00,43.215,43.77,43.087525,43.545,144406512
AAPL,2019-02-05 22:00:00,43.6625,43.8925,43.213275,43.56,112958364
AAPL,2019-02-06 22:00:00,43.1,43.485,42.585,42.735,126966760
AAPL,2019-02-07 22:00:00,42.2475,42.665,42.105,42.6025,95279864
AAPL,2019-02-10 22:00:00,42.7625,42.8025,42.3125,42.3575,83973700
AAPL,2019-02-11 22:00:00,42.525,42.75,42.425,42.7225,89134092
AAPL,2019-02-12 22:00:00,42.8475,43.12,42.48,42.545,89960932
AAPL,2019-02-13 22:00:00,42.4275,42.815375,42.345,42.7,87342988
AAPL,2019-02-14 22:00:00,42.8125,42.925,42.4375,42.605,98507256
AAPL,2019-02-18 22:00:00,42.4275,42.86,42.3725,42.7325,75891304
AAPL,2019-02-19 22:00:00,42.7975,43.33,42.7475,43.0075,104457448
AAPL,2019-02-20 22:00:00,42.95,43.0925,42.575,42.765,68998680
AAPL,2019-02-21 22:00:00,42.895,43.25,42.845,43.2425,75652616
AAPL,2019-02-24 22:00:00,43.54,43.9675,43.4875,43.5575,87493432
AAPL,2019-02-25 22:00:00,43.4275,43.825,43.2933,43.5825,68280844
AAPL,2019-02-26 22:00:00,43.3025,43.75,43.1825,43.7175,111341556
AAPL,2019-02-27 22:00:00,43.58,43.7275,43.23,43.2875,112861664
AAPL,2019-02-28 22:00:00,43.57,43.7875,43.2225,43.7425,103544668
AAPL,2019-03-03 22:00:00,43.9225,44.4375,43.4925,43.9625,109744812
AAPL,2019-03-04 22:00:00,43.985,44.0,43.635,43.8825,78949676
AAPL,2019-03-05 22:00:00,43.6675,43.8725,43.485,43.63,83241536
AAPL,2019-03-06 22:00:00,43.4675,43.61,43.005,43.125,99185496
AAPL,2019-03-07 22:00:00,42.58,43.2675,42.375,43.2275,95997432
AAPL,2019-03-10 22:00:00,43.8725,44.78,43.8375,44.725,128044136
AAPL,2019-03-11 22:00:00,45.0,45.6675,44.8425,45.2275,129870336
AAPL,2019-03-12 22:00:00,45.5625,45.825,45.23,45.4275,124130096
AAPL,2019-03-13 22:00:00,45.975,46.025,45.64,45.9325,94318032
AAPL,2019-03-14 22:00:00,46.2125,46.8325,45.935,46.53,156171648
AAPL,2019-03-17 22:00:00,46.45,47.0975,46.4475,47.005,104879328
AAPL,2019-03-18 22:00:00,47.0875,47.2475,46.48,46.6325,126585476
AAPL,2019-03-19 22:00:00,46.5575,47.3725,46.1825,47.04,124140924
AAPL,2019-03-20 22:00:00,47.505,49.0825,47.4525,48.7725,204136948
AAPL,2019-03-21 22:00:00,48.835,49.4225,47.695,47.7625,169546952
AAPL,2019-03-24 22:00:00,47.8775,47.995,46.65,47.185,175381172
AAPL,2019-03-25 22:00:00,47.916,48.22,46.145,46.6975,199202152
AAPL,2019-03-26 22:00:00,47.1875,47.44,46.6375,47.1175,119393708
AAPL,2019-03-27 22:00:00,47.2375,47.38975,46.8825,47.18,83121452
AAPL,2019-03-28 22:00:00,47.4575,47.52,47.135,47.4875,94255844
AAPL,2019-03-31 22:00:00,47.91,47.92,47.095,47.81,111447856
AAPL,2019-04-01 22:00:00,47.7725,48.615,47.7625,48.505,91062928
AAPL,2019-04-02 22:00:00,48.3125,49.125,48.2875,48.8375,93087320
AAPL,2019-04-03 22:00:00,48.6975,49.0925,48.285,48.9225,76457100
AAPL,2019-04-04 22:00:00,49.1125,49.275,48.9825,49.25,74106576
AAPL,2019-04-07 22:00:00,49.105,50.0575,49.085,50.025,103526788
AAPL,2019-04-08 22:00:00,50.08,50.7125,49.8075,49.875,143072948
AAPL,2019-04-09 22:00:00,49.67,50.185,49.545,50.155,86781152
AAPL,2019-04-10 22:00:00,50.2125,50.25,49.610775,49.7375,83603232
AAPL,2019-04-11 22:00:00,49.8,50.035,49.0525,49.7175,111042672
AAPL,2019-04-14 22:00:00,49.645,49.9625,49.5025,49.8075,70146584
AAPL,2019-04-15 22:00:00,49.865,50.3425,49.64,49.8125,102785540
AAPL,2019-04-16 22:00:00,49.885,50.845,49.6525,50.7825,115627120
AAPL,2019-04-17 22:00:00,50.78,51.0375,50.63,50.965,96783064
AAPL,2019-04-21 22:00:00,50.7075,51.235,50.585,51.1325,77758180
AAPL,2019-04-22 22:00:00,51.1075,51.9375,50.975,51.87,93291964
AAPL,2019-04-23 22:00:00,51.84,52.12,51.7625,51.79,70162436
AAPL,2019-04-24 22:00:00,51.7075,51.94,51.28,51.32,74172824
AAPL,2019-04-25 22:00:00,51.225,51.25,50.53,51.075,74596408
AAPL,2019-04-28 22:00:00,51.1,51.4925,50.965,51.1525,88818864
AAPL,2019-04-29 22:00:00,50.765,50.85,49.7775,50.1675,186139692
AAPL,2019-04-30 22:00:00,52.47,53.8275,52.3075,52.63,259309312
AAPL,2019-05-01 22:00:00,52.46,53.1625,52.0325,52.2875,127985296
AAPL,2019-05-02 22:00:00,52.7225,52.96,52.5575,52.9375,83569512
AAPL,2019-05-05 22:00:00,51.0725,52.21,50.875,52.12,129772452
AAPL,2019-05-06 22:00:00,51.47,51.854375,50.20625,50.715,155054792
AAPL,2019-05-07 22:00:00,50.475,51.335,50.4375,50.725,105358016
AAPL,2019-05-08 22:00:00,50.1,50.42,49.165,50.18,139634428
AAPL,2019-05-09 22:00:00,49.35475,49.7125,48.1925,49.295,164834848
AAPL,2019-05-12 22:00:00,46.9275,47.37,45.7125,46.43,229722492
AAPL,2019-05-13 22:00:00,46.6025,47.425,46.3525,47.165,146118708
AAPL,2019-05-14 22:00:00,46.5675,47.9375,46.505,47.73,106178872
AAPL,2019-05-15 22:00:00,47.4775,48.117225,47.21,47.52,132125456
AAPL,2019-05-16 22:00:00,46.7325,47.725,46.69,47.25,131516360
AAPL,2019-05-19 22:00:00,45.88,46.08725,45.070975,45.7725,154449160
AAPL,2019-05-20 22:00:00,46.305,47.0,46.175,46.65,113459392
AAPL,2019-05-21 22:00:00,46.165,46.4275,45.6375,45.695,118994224
AAPL,2019-05-22 22:00:00,44.95,45.135,44.4525,44.915,146118944
AAPL,2019-05-23 22:00:00,45.05,45.535,44.655,44.7425,94858744
AAPL,2019-05-27 22:00:00,44.73,45.1475,44.4775,44.5575,111792640
AAPL,2019-05-28 22:00:00,44.105,44.8375,44.0,44.345,113924660
AAPL,2019-05-29 22:00:00,44.4875,44.8075,44.1675,44.575,84873648
AAPL,2019-05-30 22:00:00,44.0575,44.4975,43.7475,43.7675,108174336
AAPL,2019-06-02 22:00:00,43.9,44.48,42.5675,43.325,161584276
AAPL,2019-06-03 22:00:00,43.86,44.9575,43.63,44.91,123871844
AAPL,2019-06-04 22:00:00,46.07,46.2475,45.285,45.635,119093708
AAPL,2019-06-05 22:00:00,45.77,46.3675,45.537225,46.305,90105244
AAPL,2019-06-06 22:00:00,46.6275,47.98,46.4425,47.5375,122737572
AAPL,2019-06-09 22:00:00,47.9525,48.8425,47.905,48.145,104883404
AAPL,2019-06-10 22:00:00,48.715,49.0,48.4,48.7025,107731528
AAPL,2019-06-11 22:00:00,48.4875,48.9925,48.34625,48.5475,73012756
AAPL,2019-06-12 22:00:00,48.675,49.1975,48.4,48.5375,86698500
AAPL,2019-06-13 22:00:00,47.88625,48.396575,47.575,48.185,75045896
AAPL,2019-06-16 22:00:00,48.225,48.74,48.0425,48.4725,58676576
AAPL,2019-06-17 22:00:00,49.0125,50.0725,48.8025,49.6125,106204016
AAPL,2019-06-18 22:00:00,49.92,49.97,49.3275,49.4675,84496940
AAPL,2019-06-19 22:00:00,50.0925,50.1525,49.5075,49.865,86055952
AAPL,2019-06-20 22:00:00,49.7,50.2125,49.5375,49.695,191202356
AAPL,2019-06-23 22:00:00,49.635,50.04,49.5425,49.645,72881684
AAPL,2019-06-24 22:00:00,49.6075,49.815,48.8225,48.8925,84281336
AAPL,2019-06-25 22:00:00,49.4425,50.2475,49.3375,49.95,104270048
AAPL,2019-06-26 22:00:00,50.0725,50.3925,49.8925,49.935,83598868
AAPL,2019-06-27 22:00:00,49.67,49.87375,49.2625,49.48,124442568
AAPL,2019-06-30 22:00:00,50.7925,51.1225,50.1625,50.3875,109266956
AAPL,2019-07-01 22:00:00,50.3525,50.783075,50.34,50.6825,67740868
AAPL,2019-07-02 22:00:00,50.82,51.11,50.672525,51.1025,45448180
AAPL,2019-07-04 22:00:00,50.8375,51.27,50.725,51.0575,69062072
AAPL,2019-07-07 22:00:00,50.2025,50.35,49.6025,50.005,101354512
AAPL,2019-07-08 22:00:00,49.8,50.3775,49.7025,50.31,82312060
AAPL,2019-07-09 22:00:00,50.4625,50.9325,50.39,50.8075,71588552
AAPL,2019-07-10 22:00:00,50.8275,51.0975,50.4275,50.4375,80767368
AAPL,2019-07-11 22:00:00,50.6125,51.0,50.55,50.825,70380848
AAPL,2019-07-14 22:00:00,51.0225,51.4675,51.0,51.3025,67789680
AAPL,2019-07-15 22:00:00,51.1475,51.5275,50.875,51.125,67467264
AAPL,2019-07-16 22:00:00,51.0125,51.272875,50.8175,50.8375,56429800
AAPL,2019-07-17 22:00:00,51.0,51.47,50.925,51.415,74328644
AAPL,2019-07-18 22:00:00,51.4475,51.625,50.59,50.6475,83717228
AAPL,2019-07-21 22:00:00,50.9125,51.8075,50.9025,51.805,89111728
AAPL,2019-07-22 22:00:00,52.115,52.2275,51.8225,52.21,73420840
AAPL,2019-07-23 22:00:00,51.9175,52.2875,51.7925,52.1675,59966268
AAPL,2019-07-24 22:00:00,52.2225,52.31,51.6825,51.755,55638248
AAPL,2019-07-25 22:00:00,51.87,52.4325,51.785,51.935,70475496
AAPL,2019-07-28 22:00:00,52.115,52.66,52.11,52.42,86693556
AAPL,2019-07-29 22:00:00,52.19,52.54,51.8275,52.195,135742872
AAPL,2019-07-30 22:00:00,54.105,55.3425,52.825,53.26,277125444
AAPL,2019-07-31 22:00:00,53.475,54.5075,51.685875,52.1075,216071688
AAPL,2019-08-01 22:00:00,51.3825,51.6075,50.4075,51.005,163448488
AAPL,2019-08-04 22:00:00,49.4975,49.66225,48.145,48.335,209571876
AAPL,2019-08-05 22:00:00,49.0775,49.51675,48.51,49.25,143299148
AAPL,2019-08-06 22:00:00,48.8525,49.89,48.455,49.76,133457600
AAPL,2019-08-07 22:00:00,50.05,50.8825,49.8475,50.8575,108038092
AAPL,2019-08-08 22:00:00,50.325,50.69,49.8225,50.2475,98478984
AAPL,2019-08-11 22:00:00,49.905,50.5129,49.7875,50.12,89927556
AAPL,2019-08-12 22:00:00,50.255,53.035,50.2075,52.2425,190159144
AAPL,2019-08-13 22:00:00,50.79,51.61,50.646725,50.6875,146189772
AAPL,2019-08-14 22:00:00,50.865,51.285,49.9175,50.435,111533452
AAPL,2019-08-15 22:00:00,51.07,51.79,50.96,51.625,115254496
AAPL,2019-08-18 22:00:00,52.655,53.182675,52.50625,52.5875,97727660
AAPL,2019-08-19 22:00:00,52.72,53.3375,52.58,52.59,107678116
AAPL,2019-08-20 22:00:00,53.2475,53.4125,52.9008,53.16,86258988
AAPL,2019-08-21 22:00:00,53.2975,53.60875,52.6875,53.115,89071276
AAPL,2019-08-22 22:00:00,52.3575,53.01275,50.25,50.66,187531372
AAPL,2019-08-25 22:00:00,51.465,51.7975,51.264325,51.6225,104264520
AAPL,2019-08-26 22:00:00,51.965,52.1375,50.8825,51.04,103589376
AAPL,2019-08-27 22:00:00,51.025,51.43,50.83,51.3825,63830528
AAPL,2019-08-28 22:00:00,52.125,52.33,51.66375,52.2525,84030608
AAPL,2019-08-29 22:00:00,52.54,52.6125,51.8,52.185,84650244
AAPL,2019-09-02 22:00:00,51.6075,51.745,51.055,51.425,80238296
AAPL,2019-09-03 22:00:00,52.0975,52.37,51.83,52.2975,76867280
AAPL,2019-09-04 22:00:00,53.0,53.4925,52.8775,53.32,95787936
AAPL,2019-09-05 22:00:00,53.5125,53.605,53.1275,53.315,77449176
AAPL,2019-09-08 22:00:00,53.71,54.11,52.7675,53.5425,109237604
AAPL,2019-09-09 22:00:00,53.465,54.195,52.9275,54.175,127111724
AAPL,2019-09-10 22:00:00,54.5175,55.9275,54.4325,55.8975,177158584
AAPL,2019-09-11 22:00:00,56.2,56.605,55.715,55.77125,128906676
AAPL,2019-09-12 22:00:00,55.0,55.1975,54.255,54.6875,159053184
AAPL,2019-09-15 22:00:00,54.4325,55.0325,54.39,54.975,84632564
AAPL,2019-09-16 22:00:00,54.99,55.205,54.78,55.175,73545872
AAPL,2019-09-17 22:00:00,55.265,55.7125,54.86,55.6925,102572372
AAPL,2019-09-18 22:00:00,55.5025,55.94,55.0925,55.24,88751504
AAPL,2019-09-19 22:00:00,55.345,55.64,54.36825,54.4325,231908376
AAPL,2019-09-22 22:00:00,54.7375,54.96,54.4125,54.68,77678592
AAPL,2019-09-23 22:00:00,55.2575,55.6225,54.2975,54.42,125737468
AAPL,2019-09-24 22:00:00,54.6375,55.375,54.28505,55.2575,89924024
AAPL,2019-09-25 22:00:00,55.0,55.235,54.7075,54.9725,76353248
AAPL,2019-09-26 22:00:00,55.135,55.24,54.32035,54.705,101445140
AAPL,2019-09-29 22:00:00,55.225,56.145,55.1975,55.9925,105274332
AAPL,2019-09-30 22:00:00,56.2675,57.055,56.05,56.1475,144748652
AAPL,2019-10-01 22:00:00,55.765,55.895,54.4825,54.74,143069028
AAPL,2019-10-02 22:00:00,54.6075,55.24,53.783,55.205,121410744
AAPL,2019-10-03 22:00:00,56.41,56.8725,55.9725,56.7525,139022212
AAPL,2019-10-06 22:00:00,56.5675,57.4825,56.46,56.765,123557076
AAPL,2019-10-07 22:00:00,56.455,57.015,56.0825,56.1,117130800
AAPL,2019-10-08 22:00:00,56.7575,56.9475,56.41,56.7575,76117696
AAPL,2019-10-09 22:00:00,56.9825,57.61,56.825,57.5225,115851936
AAPL,2019-10-10 22:00:00,58.2375,59.41,58.076875,59.0525,167960840
AAPL,2019-10-13 22:00:00,58.725,59.53355,58.667525,58.9675,97653936
AAPL,2019-10-14 22:00:00,59.0975,59.4125,58.72,58.83,92161932
AAPL,2019-10-15 22:00:00,58.3425,58.81,58.3,58.5925,77146776
AAPL,2019-10-16 22:00:00,58.7725,59.0375,58.38,58.82,69091588
AAPL,2019-10-17 22:00:00,58.6475,59.395,58.5725,59.1025,97508664
AAPL,2019-10-20 22:00:00,59.38,60.2475,59.33,60.1275,89469932
AAPL,2019-10-21 22:00:00,60.29,60.55,59.90545,59.99,90736004
AAPL,2019-10-22 22:00:00,60.525,60.81,60.305,60.795,79730180
AAPL,2019-10-23 22:00:00,61.1275,61.2,60.45125,60.895,71665020
AAPL,2019-10-24 22:00:00,60.79,61.6825,60.72,61.645,73477184
AAPL,2019-10-27 22:00:00,61.855,62.3125,61.68,62.2625,96572964
AAPL,2019-10-28 22:00:00,62.2425,62.4375,60.6425,60.8225,142839468
AAPL,2019-10-29 22:00:00,61.19,61.325,60.3025,60.815,124522088
AAPL,2019-10-30 22:00:00,61.81,62.2925,59.315,62.19,139162080
AAPL,2019-10-31 22:00:00,62.385,63.9825,62.29,63.955,151125336
AAPL,2019-11-03 22:00:00,64.3325,64.46125,63.845,64.375,103271808
AAPL,2019-11-04 22:00:00,64.2625,64.5475,64.08,64.2825,79897708
AAPL,2019-11-05 22:00:00,64.1925,64.3725,63.84125,64.31,75864496
AAPL,2019-11-06 22:00:00,64.685,65.0875,64.5275,64.8575,94940332
AAPL,2019-11-07 22:00:00,64.6725,65.11,64.2125,65.035,70081980
AAPL,2019-11-10 22:00:00,64.575,65.6175,64.57,65.55,82029836
AAPL,2019-11-11 22:00:00,65.3875,65.6975,65.23,65.49,87388904
AAPL,2019-11-12 22:00:00,65.2825,66.195,65.2675,66.1175,103270372
AAPL,2019-11-13 22:00:00,65.9375,66.22,65.525,65.66,89582224
AAPL,2019-11-14 22:00:00,65.92,66.445,65.7525,66.44,100374664
AAPL,2019-11-17 22:00:00,66.45,66.8575,66.0575,66.775,86803588
AAPL,2019-11-18 22:00:00,66.975,67.0,66.34815,66.5725,76278388
AAPL,2019-11-19 22:00:00,66.385,66.52075,65.1,65.7975,106439676
AAPL,2019-11-20 22:00:00,65.9225,66.00125,65.295,65.5025,121395112
AAPL,2019-11-21 22:00:00,65.6475,65.795,65.21,65.445,65325052
AAPL,2019-11-24 22:00:00,65.6775,66.61,65.63,66.5925,84118068
AAPL,2019-11-25 22:00:00,66.735,66.79,65.625,66.0725,105339528
AAPL,2019-11-26 22:00:00,66.395,66.995,66.3275,66.96,65544488
AAPL,2019-11-28 22:00:00,66.65,67.0,66.475,66.8125,46617452
AAPL,2019-12-01 22:00:00,66.8175,67.0625,65.8625,66.04,94774200
AAPL,2019-12-02 22:00:00,64.5775,64.8825,64.0725,64.8625,117509072
AAPL,2019-12-03 22:00:00,65.2675,65.8275,65.17,65.435,67241552
AAPL,2019-12-04 22:00:00,65.9475,66.4725,65.6825,66.395,74645372
AAPL,2019-12-05 22:00:00,66.87,67.75,66.825,67.6775,106189972
AAPL,2019-12-08 22:00:00,67.5,67.7,66.2275,66.73,128730580
AAPL,2019-12-09 22:00:00,67.15,67.5175,66.465,67.12,90529532
AAPL,2019-12-10 22:00:00,67.2025,67.775,67.125,67.6925,78893564
AAPL,2019-12-11 22:00:00,66.945,68.139975,66.83025,67.865,137748168
AAPL,2019-12-12 22:00:00,67.865,68.825,67.7325,68.7875,133731224
AAPL,2019-12-15 22:00:00,69.25,70.1975,69.245,69.965,128324420
AAPL,2019-12-16 22:00:00,69.8925,70.4425,69.7,70.1025,114303192
AAPL,2019-12-17 22:00:00,69.95,70.475,69.78,69.935,116098748
AAPL,2019-12-18 22:00:00,69.875,70.295,69.7375,70.005,98507788
AAPL,2019-12-19 22:00:00,70.5575,70.6625,69.64,69.86,276130972
AAPL,2019-12-22 22:00:00,70.1325,71.0625,70.093375,71.0,98711532
AAPL,2019-12-23 22:00:00,71.1725,71.2225,70.729925,71.0675,48478856
AAPL,2019-12-25 22:00:00,71.205,72.495,71.175,72.4775,93336016
AAPL,2019-12-26 22:00:00,72.78,73.4925,72.03,72.45,146371744
AAPL,2019-12-29 22:00:00,72.365,73.1725,71.305,72.88,144238456
AAPL,2019-12-30 22:00:00,72.4825,73.42,72.38,73.4125,100990500
AAPL,2020-01-01 22:00:00,74.06,75.15,73.7975,75.0875,135647456
AAPL,2020-01-02 22:00:00,74.2875,75.145,74.125,74.3575,146535512
AAPL,2020-01-05 22:00:00,73.4475,74.99,73.1875,74.95,118578576
AAPL,2020-01-06 22:00:00,74.96,75.225,74.37,74.5975,111510620
AAPL,2020-01-07 22:00:00,74.29,76.109975,74.289,75.7975,132363784
AAPL,2020-01-08 22:00:00,76.80875,77.6075,76.55,77.4075,170486168
AAPL,2020-01-09 22:00:00,77.65,78.1675,77.0625,77.5825,140869088
AAPL,2020-01-12 22:00:00,77.91,79.2675,77.7875,79.24,122086888
AAPL,2020-01-13 22:00:00,79.175,79.3925,78.0425,78.17,162613828
AAPL,2020-01-14 22:00:00,77.9625,78.875,77.3875,77.835,121923528
AAPL,2020-01-15 22:00:00,78.3975,78.925,78.0225,78.81,108829016
AAPL,2020-01-16 22:00:00,79.0675,79.685,78.75,79.6825,137816468
AAPL,2020-01-20 22:00:00,79.2975,79.755,79.0,79.1425,110843256
AAPL,2020-01-21 22:00:00,79.645,79.9975,79.3275,79.425,101832460
AAPL,2020-01-22 22:00:00,79.48,79.89,78.9125,79.8075,104471972
AAPL,2020-01-23 22:00:00,80.0625,80.8325,79.3797,79.5775,146537520
AAPL,2020-01-26 22:00:00,77.515,77.9425,76.22,77.2375,161940020
AAPL,2020-01-27 22:00:00,78.15,79.6,78.0475,79.4225,162233944
AAPL,2020-01-28 22:00:00,81.1125,81.9625,80.345,81.085,216599712
AAPL,2020-01-29 22:00:00,80.135875,81.0225,79.6875,80.9675,126743232
AAPL,2020-01-30 22:00:00,80.2325,80.67,77.0725,77.3775,199588384
AAPL,2020-02-02 22:00:00,76.075,78.3725,75.555,77.165,173985604
AAPL,2020-02-03 22:00:00,78.8275,79.91,78.408625,79.7125,136616536
AAPL,2020-02-04 22:00:00,80.88,81.19,79.7375,80.3625,118826872
AAPL,2020-02-05 22:00:00,80.6425,81.305,80.0662,81.3025,105425540
AAPL,2020-02-06 22:00:00,80.5925,80.85,79.5,80.0075,117684048
AAPL,2020-02-09 22:00:00,78.545,80.3875,78.4625,80.3875,109348860
AAPL,2020-02-10 22:00:00,80.9,80.975,79.6775,79.9025,94323120
AAPL,2020-02-11 22:00:00,80.3675,81.805,80.3675,81.8,113730292
AAPL,2020-02-12 22:00:00,81.0475,81.555,80.8375,81.2175,94747568
AAPL,2020-02-13 22:00:00,81.185,81.495,80.7125,81.2375,80113788
AAPL,2020-02-17 22:00:00,78.84,79.9375,78.6525,79.75,152762180
AAPL,2020-02-18 22:00:00,80.0,81.1425,80.0,80.905,93983964
AAPL,2020-02-19 22:00:00,80.6575,81.1625,79.5525,80.075,100565956
AAPL,2020-02-20 22:00:00,79.655,80.1125,77.625,78.2625,129705660
AAPL,2020-02-23 22:00:00,74.315,76.045,72.3075,74.545,222195312
AAPL,2020-02-24 22:00:00,75.2375,75.6325,71.5325,72.02,230673456
AAPL,2020-02-25 22:00:00,71.6325,74.47,71.625,73.1625,198713724
AAPL,2020-02-26 22:00:00,70.275,71.5,68.24,68.38,320605524
AAPL,2020-02-27 22:00:00,64.315,69.6025,64.0925,68.34,426884920
AAPL,2020-03-01 22:00:00,70.57,75.36,69.43,74.7025,341397356
AAPL,2020-03-02 22:00:00,75.9175,76.0,71.45,72.33,319475408
AAPL,2020-03-03 22:00:00,74.11,75.85,73.2825,75.685,219178272
AAPL,2020-03-04 22:00:00,73.88,74.8875,72.8525,73.23,187572876
AAPL,2020-03-05 22:00:00,70.5,72.705,70.3075,72.2575,226176984
AAPL,2020-03-08 22:00:00,65.9375,69.5225,65.75,66.5425,286744832
AAPL,2020-03-09 22:00:00,69.285,71.61,67.3425,71.335,285290080
AAPL,2020-03-10 22:00:00,69.3475,70.305,67.965,68.8575,256379880
AAPL,2020-03-11 22:00:00,63.985,67.5,62.0,62.0575,418474068
AAPL,2020-03-12 22:00:00,66.2225,69.98,63.2375,69.4925,370732128
AAPL,2020-03-15 22:00:00,60.4875,64.77,60.0,60.5525,322423460
AAPL,2020-03-16 22:00:00,61.8775,64.4025,59.6,63.215,324055860
AAPL,2020-03-17 22:00:00,59.9425,62.5,59.28,61.6675,300233624
AAPL,2020-03-18 22:00:00,61.84625,63.21,60.6525,61.195,271857020
AAPL,2020-03-19 22:00:00,61.795,62.9575,57.0,57.31,401693384
AAPL,2020-03-22 22:00:00,57.02,57.124925,53.1525,56.0925,336752832
AAPL,2020-03-23 22:00:00,59.09,61.9225,58.575,61.72,287531092
AAPL,2020-03-24 22:00:00,62.6875,64.5625,61.075,61.38,303602040
AAPL,2020-03-25 22:00:00,61.63,64.67,61.59,64.61,252560676
AAPL,2020-03-26 22:00:00,63.1875,63.9675,61.7625,61.935,204216612
AAPL,2020-03-29 22:00:00,62.685,63.88,62.35,63.7025,167976440
AAPL,2020-03-30 22:00:00,63.9,65.6225,63.0,63.5725,197002004
AAPL,2020-03-31 22:00:00,61.625,62.18,59.7825,60.2275,176218552
AAPL,2020-04-01 22:00:00,60.085,61.2875,59.225,61.2325,165933972
AAPL,2020-04-02 22:00:00,60.7,61.425,59.743525,60.3525,129880068
AAPL,2020-04-05 22:00:00,62.725,65.7775,62.345,65.6175,201820284
AAPL,2020-04-06 22:00:00,67.7,67.925,64.75,64.8575,202887324
AAPL,2020-04-07 22:00:00,65.685,66.8425,65.3075,66.5175,168895284
